lat,lon,iata,name,city,country,elevation
41.564583,-81.487222,CGF,Cuyahoga County Airport,Cleveland,US,876.1
37.225315,-89.570759,CGI,Cape Girardeau Regional Airport,Cape Girardeau,US,341.5
38.980478,-76.922169,CGS,College Park Airport,College Park,US,48.9
32.954898,-111.76682,CGZ,Casa Grande Municipal Airport,Casa Grande,US,1464.4
35.035194,-85.203556,CHA,Lovell Field,Chattanooga,US,682.5
35.09714,-97.967681,CHK,Chickasha Municipal Airport,Chickasha,US,1151.5
38.139643,-78.452344,CHO,Charlottesville-Albemarle Airport,Charlottesville,US,640.1
65.485907,-144.611685,CHP,Circle Hot Springs Airport,Circle Hot Springs,US,870.2
32.898639,-80.040528,CHS,Charleston Afb/International Airport,Charleston,US,46
39.795389,-121.858417,CIC,Chico Regional Airport,Chico,US,240.2
41.884694,-91.710806,CID,The Eastern Iowa Airport,Cedar Rapids,US,869.3
42.046667,-94.788694,CIN,Arthur N Neu Airport,Carroll,US,1203.7
37.064139,-89.219528,CIR,Cairo Regional Airport,Cairo,US,322
46.250752,-84.472384,CIU,Chippewa County International Airport,Sault Ste Marie,US,799.3
36.73569,-98.12361,CKA,Kegelman Af Aux Field,Cherokee,US,1202.9
39.297655,-80.227532,CKB,North Central West Virginia Airport,Clarksburg,US,1223.5
47.838432,-90.384578,GRM,Grand Marais/Cook County Airport,Grand Marais,US,1803
34.299722,-90.512306,CKM,Fletcher Field,Clarksdale,US,173.3
47.840834,-96.62221,CKN,Crookston Municipal/Kirkwood Field,Crookston,US,896.7
60.543644,-145.725854,CKU,Cordova Municipal Airport,Cordova,US,59
36.621865,-87.414948,CKV,Outlaw Field,Clarksville,US,549.9
64.066751,-141.951347,CKX,Chicken Airport,Chicken,US,1640
41.409407,-81.854691,CLE,Cleveland-Hopkins International Airport,Cleveland,US,799.5
44.613167,-88.730889,CLI,Clintonville Municipal Airport,Clintonville,US,825.9
35.538273,-98.932789,CLK,Clinton Regional Airport,Clinton,US,1615.5
30.588042,-96.362544,CLL,Easterwood Field,College Station,US,320.6
48.120194,-123.499694,CLM,William R Fairchild International Airport,Port Angeles,US,291.3
33.131333,-115.521389,CLR,Cliff Hatfield Memorial Airport,Calipatria,US,-181.8
46.677028,-122.98275,CLS,Chehalis-Centralia Airport,Chehalis,US,177.2
35.213187,-80.951379,CLT,Charlotte/Douglas International Airport,Charlotte,US,747.9
27.977214,-82.759057,CLW,Clearwater Executive Airport,Clearwater,US,71
39.996947,-82.892159,CMH,John Glenn Columbus International Airport,Columbus,US,815
40.038561,-88.276539,CMI,University Of Illinois/Willard Airport,Champaign/Urbana,US,754.9
47.168417,-88.489069,CMX,Houghton County Memorial Airport,Hancock,US,1095.1
43.958716,-90.737841,CMY,Sparta/Fort Mc Coy Airport,Sparta,US,839.4
43.370504,-72.368207,CNH,Claremont Municipal Airport,Claremont,US,543.3
39.549868,-97.652041,CNK,Blosser Municipal Airport,Concordia,US,1488.1
32.337444,-104.263361,CNM,Cavern City Air Trml Airport,Carlsbad,US,3294.6
33.974779,-117.636483,CNO,Chino Airport,Chino,US,650
37.667884,-95.486716,CNU,Chanute Martin Johnson Airport,Chanute,US,1002.5
31.637806,-97.074139,CNW,Tstc Waco Airport,Waco,US,470.2
38.757631,-109.753462,CNY,Canyonlands Regional Airport,Moab,US,4579.2
44.520194,-109.023813,COD,Yellowstone Regional Airport,Cody,US,5102.3
47.774306,-116.819583,COE,Coeur D'Alene/Pappy Boyington Field,Coeur D'Alene,US,2320.3
28.235009,-80.609976,COF,Patrick Space Force Base Airport,Cocoa Beach,US,7.8
28.3416,-80.685485,COI,Merritt Island Airport,Merritt Island,US,5.9
31.841139,-99.403611,COM,Coleman Municipal Airport,Coleman,US,1696.8
43.202722,-71.502278,CON,Concord Municipal Airport,Concord,US,341.7
38.805817,-104.700776,COS,City Of Colorado Springs Municipal Airport,Colorado Springs,US,6187
28.455722,-99.217222,COT,Cotulla-La Salle County Airport,Cotulla,US,474.3
38.817736,-92.217792,COU,Columbia Regional Airport,Columbia,US,889.4
33.889917,-118.243806,CPM,Compton/Woodley Airport,Compton,US,98.7
42.905875,-106.463649,CPR,Casper/Natrona County International Airport,Casper,US,5344
38.570361,-90.155083,CPS,St Louis Downtown Airport,Cahokia/St Louis,US,412.9
34.712861,-79.957,HCW,Cheraw Municipal/Lynch Bellinger Field,Cheraw,US,238.7
33.81175,-78.723944,CRE,Grand Strand Airport,North Myrtle Beach,US,31.6
30.336333,-81.514444,CRG,Jacksonville Executive At Craig Airport,Jacksonville,US,40.7
27.772182,-97.502422,CRP,Corpus Christi International Airport,Corpus Christi,US,46.2
33.12825,-117.280083,CLD,Mc Clellan-Palomar Airport,Carlsbad,US,330.5
32.028056,-96.400583,CRS,C David Campbell Field-Corsicana Municipal Airport,Corsicana,US,448.6
33.178333,-91.880194,CRT,Z M Jack Stell Field,Crossett,US,183.5
38.376013,-81.592894,CRW,West Virginia International Yeager Airport,Charleston,US,947.1
34.914967,-88.603484,CRX,Roscoe Turner Airport,Corinth,US,425.3
32.516328,-84.93887,CSG,Columbus Airport,Columbus,US,397.7
35.339839,-99.200499,CSM,Clinton/Sherman Airport,Burns Flat,US,1922.1
41.021444,-94.363306,CSQ,Creston Municipal Airport,Creston,US,1299.7
35.951291,-85.084977,CSV,Crossville Memorial-Whitson Field,Crossville,US,1881.7
48.608355,-112.376151,CTB,Cut Bank International Airport,Cut Bank,US,3857.8
40.569083,-90.074833,CTK,Ingersoll Airport,Canton,US,683.9
29.635528,-83.10475,CTY,Cross City Airport,Cross City,US,42.1
34.974935,-78.36563,CTZ,Clinton-Sampson County Airport,Clinton,US,144
33.970472,-80.99525,CUB,Jim Hamilton L B Owens Airport,Columbia,US,193.4
35.950028,-96.773417,CUH,Cushing Municipal Airport,Cushing,US,925.1
39.048837,-84.667821,CVG,Cincinnati/Northern Kentucky International Airport,Covington,US,896.1
36.893347,-121.410274,HLI,Hollister Municipal Airport,Hollister,US,230.6
36.264889,-91.562667,CKK,Sharp County Regional Airport,Ash Flat,US,717.1
34.42659,-103.07758,CVN,Clovis Regional Airport,Clovis,US,4215.8
44.496876,-123.289457,CVO,Corvallis Municipal Airport,Corvallis,US,249.9
34.382774,-103.322151,CVS,Cannon Afb Airport,Clovis,US,4295.3
44.777783,-89.665911,CWA,Central Wisconsin Airport,Mosinee,US,1277.2
33.860617,-98.490399,KIP,Kickapoo Downtown Airport,Wichita Falls,US,1003
30.210587,-93.143189,CWF,Chennault International Airport,Lake Charles,US,16.5
41.83075,-90.328972,CWI,Clinton Municipal Airport,Clinton,US,707.7
61.583203,-144.429803,CXC,Chitina Airport,Chitina,US,556
32.667444,-115.517583,CXL,Calexico International Airport,Calexico,US,5.7
30.353396,-95.415082,CXO,Conroe/North Houston Regional Airport,Houston,US,244.8
39.192304,-119.732571,CSN,Carson City Airport,Carson City,US,4704.4
40.217139,-76.851361,HAR,Capital City Airport,Harrisburg,US,346.7
41.155639,-104.810472,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,US,6159.9
45.676944,-121.878889,CZK,Cascade Locks State Airport,Cascade Locks,US,151
62.07175,-142.04935,CZN,Chisana Airport,Chisana,US,3348
62.562333,-144.672444,CZO,Chistochina Airport,Chistochina,US,1860.7
28.52225,-99.823639,CZT,Dimmit County Airport,Carrizo Springs,US,598.1
48.380278,-102.897361,VEX,Tioga Municipal Airport,Tioga,US,2270.8
64.050117,-145.722465,DJN,Delta Junction Airport,Delta Junction,US,1150
38.714923,-77.180894,DAA,Davison Army Air Field,Fort Belvoir,US,73.5
29.179909,-81.058042,DAB,Daytona Beach International Airport,Daytona Beach,US,34.2
34.853722,-116.786694,DAG,Barstow-Daggett Airport,Daggett,US,1930
32.845945,-96.850877,DAL,Dallas Love Field,Dallas,US,486.9
36.572472,-79.33625,DAN,Danville Regional Airport,Danville,US,571.1
39.902252,-84.219412,DAY,James M Cox Dayton International Airport,Dayton,US,1009.1
32.564722,-82.984972,DBN,W H 'Bud' Barron Airport,Dublin,US,311
42.402,-90.709472,DBQ,Dubuque Regional Airport,Dubuque,US,1076.4
38.85144,-77.037721,DCA,Ronald Reagan Washington Ntl Airport,Washington,US,14.1
34.654056,-86.945361,DCU,Pryor Field Regional Airport,Decatur,US,592
37.763111,-99.965417,DDC,Dodge City Regional Airport,Dodge City,US,2595.5
39.834562,-88.865689,DEC,Decatur Airport,Decatur,US,681.9
43.2755,-91.739389,DEH,Decorah Municipal Airport,Decorah,US,1157.5
39.861667,-104.673167,DEN,Denver International Airport,Denver,US,5433.8
42.412364,-83.010598,DET,Coleman A Young Municipal Airport,Detroit,US,624.2
41.3375,-84.428806,DFI,Defiance Memorial Airport,Defiance,US,706.9
32.897233,-97.037695,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,US,606.4
31.342603,-109.506454,DGL,Douglas Municipal Airport,Douglas,US,4173
42.797194,-105.385833,DGW,Converse County Airport,Douglas,US,4932.7
31.321018,-85.449478,DHN,Dothan Regional Airport,Dothan,US,400.8
36.022472,-102.547389,DHT,Dalhart Municipal Airport,Dalhart,US,3991.1
46.800474,-102.804435,DIK,Dickinson/Theodore Roosevelt Regional Airport,Dickinson,US,2592.1
42.493944,-79.271111,DKK,Chautauqua County/Dunkirk Airport,Dunkirk,US,692.3
34.449056,-79.368583,DLL,Dillon County Airport,Dillon,US,133.1
29.359399,-100.777923,DLF,Laughlin Afb Airport,Del Rio,US,1081.7
46.84207,-92.193237,DLH,Duluth International Airport,Duluth,US,1427.8
45.255361,-112.5525,DLN,Dillon Airport,Dillon,US,5244.7
45.619355,-121.168276,DLS,Columbia Gorge Regional/The Dalles Municipal Airport,The Dalles,US,246.5
32.166364,-110.88317,DMA,Davis Monthan Afb Airport,Tucson,US,2704
32.262389,-107.719,DMN,Deming Municipal Airport,Deming,US,4314
38.707417,-93.175917,DMO,Sedalia Regional Airport,Sedalia,US,909.7
33.466583,-82.039389,DNL,Daniel Field,Augusta,US,422.3
34.722939,-84.870241,DNN,Dalton Municipal Airport,Dalton,US,709
41.986132,-95.380259,DNS,Denison Municipal Airport,Denison,US,1274.3
40.199827,-87.595166,DNV,Vermilion Regional Airport,Danville,US,696.9
39.129539,-75.465961,DOV,Dover Afb Airport,Dover,US,28.9
41.907053,-88.247995,DPA,Dupage Airport,Chicago/West Chicago,US,758.5
40.197382,-112.935054,DPG,Michael Army Air Field (Dugway Proving Ground) Airport,Dugway Proving Ground,US,4350.4
30.831723,-93.339916,DRI,Beauregard Regional Airport,De Ridder,US,201.8
46.009311,-83.743934,DRE,Drummond Island Airport,Drummond Island,US,668.4
37.151528,-107.753778,DRO,Durango-La Plata County Airport,Durango,US,6689.4
29.374207,-100.927157,DRT,Del Rio International Airport,Del Rio,US,1002.2
41.533973,-93.663072,DSM,Des Moines International Airport,Des Moines,US,957.9
42.570531,-77.713273,DSV,Dansville Municipal Airport,Dansville,US,659.8
39.38283,-112.502212,DTA,Delta Municipal Airport,Delta,US,4759.6
46.823046,-95.882786,DTL,Detroit Lakes/Wething Field,Detroit Lakes,US,1395.9
32.540822,-93.743835,DTN,Shreveport Downtown Airport,Shreveport,US,179.3
30.400055,-86.471472,DSI,Destin Executive Airport,Destin,US,22.6
42.212431,-83.353393,DTW,Detroit Metro Wayne County Airport,Detroit,US,645.2
33.939698,-96.395057,DUA,Durant Regional/Eaker Field,Durant,US,699.1
34.470873,-97.95986,DUC,Halliburton Field,Duncan,US,1114.3
31.468944,-109.60375,DUG,Bisbee Douglas International Airport,Douglas Bisbee,US,4150.2
41.178278,-78.898694,DUJ,Dubois Regional Airport,Dubois,US,1816.8
48.116591,-98.909988,DVL,Devils Lake Regional Airport,Devils Lake,US,1469.4
41.610278,-90.588361,DVN,Davenport Municipal Airport,Davenport,US,750.5
38.143576,-122.557091,NOT,Gnoss Field,Novato,US,4
43.9868,-95.78261,NSL,Slayton Municipal Airport,Slayton,US,1623
33.688306,-112.082556,DVT,Phoenix Deer Valley Airport,Phoenix,US,1478.1
30.061779,-95.552788,DWH,David Wayne Hooks Memorial Airport,Houston,US,152.4
41.371534,-73.482189,DXR,Danbury Municipal Airport,Danbury,US,456.7
40.333064,-75.122335,DYL,Doylestown Airport,Doylestown,US,393.5
32.418476,-99.856545,DYS,Dyess Afb Airport,Abilene,US,1790.3
31.582472,-102.909028,MIF,Roy Hurd Memorial Airport,Monahans,US,2614.5
31.411574,-102.360474,CCG,Crane County Airport,Crane,US,2554.7
36.026119,-106.045415,ESO,Ohkay Owingeh Airport,Espanola,US,5760.2
33.810608,-109.985744,WTR,Whiteriver Airport,Whiteriver,US,5153
30.384222,-103.683583,ALE,Alpine-Casparis Municipal Airport,Alpine,US,4514.4
34.592894,-113.171949,BGT,Bagdad Airport,Bagdad,US,4195.7
42.05552,-104.928283,EAN,Phifer Airfield,Wheatland,US,4779.3
40.727041,-99.00677,EAR,Kearney Regional Airport,Kearney,US,2131.8
47.398806,-120.206833,EAT,Pangborn Memorial Airport,Wenatchee,US,1248.9
44.865806,-91.48425,EAU,Chippewa Valley Regional Airport,Eau Claire,US,913.1
42.436414,-93.868967,EBS,Webster City Municipal Airport,Webster City,US,1121.5
36.260576,-76.174567,ECG,Elizabeth City Cg Air Station/Regional Airport,Elizabeth City,US,10.6
30.358241,-85.795602,ECP,Northwest Florida Beaches International Airport,Panama City,US,68.8
43.88425,-104.3145,ECS,Mondell Field,Newcastle,US,4177.5
30.397493,-97.566394,EDC,Austin Executive Airport,Austin,US,620
36.02859,-76.569767,EDE,Northeastern Regional Airport,Edenton,US,18.7
31.299722,-85.899833,ETS,Enterprise Municipal Airport,Enterprise,US,360.9
34.908088,-117.885529,EDW,Edwards Afb Airport,Edwards,US,2311
34.766347,-114.62328,EED,Needles Airport,Needles,US,983.1
42.898389,-72.270778,EEN,Dillant/Hopkins Airport,Keene,US,488
29.607333,-95.15875,EFD,Ellington Airport,Houston,US,32.5
44.888176,-72.228635,EFK,Northeast Kingdom International Airport,Newport,US,933.9
42.009833,-94.341806,EFW,Jefferson Municipal Airport,Jefferson,US,1047.3
39.64275,-106.915944,EGE,Eagle County Regional Airport,Eagle,US,6547.4
30.648587,-86.521959,EGI,"Duke Field,(Eglin Af Aux Nr 3) Airport",Crestview,US,195.3
45.932333,-89.268278,EGV,Eagle River Union Airport,Eagle River,US,1642.2
40.803398,-124.11279,EKA,Murray Field,Eureka,US,10.9
41.719406,-86.003219,EKI,Elkhart Municipal Airport,Elkhart,US,777.6
38.889444,-79.857139,EKN,Elkins/Randolph County (Jennings Randolph Field) Airport,Elkins,US,1987.2
40.824999,-115.791337,EKO,Elko Regional Airport,Elko,US,5139.8
37.686,-85.925028,EKX,Addington Field,Elizabethtown,US,775.9
29.600028,-96.321944,ELA,Eagle Lake Airport,Eagle Lake,US,184.1
33.221238,-92.811749,ELD,South Arkansas Regional At Goodwin Field,El Dorado,US,276.8
35.430778,-99.394278,ELK,Elk City Regional Business Airport,Elk City,US,2012.8
42.159855,-76.891748,ELM,Elmira/Corning Regional Airport,Elmira/Corning,US,955.1
47.034846,-120.528859,ELN,Bowers Field,Ellensburg,US,1763.2
47.824013,-91.829321,LYU,Ely Municipal Airport,Ely,US,1456
31.807333,-106.376361,ELP,El Paso International Airport,El Paso,US,3961.6
39.299688,-114.841878,ELY,Ely/Yelland Field,Ely,US,6259.7
42.109524,-77.989979,ELZ,Wellsville Municipal/Tarantine Field,Wellsville,US,2124.5
41.824083,-110.556944,EMM,Kemmerer Municipal Airport,Kemmerer,US,7288.7
38.330563,-96.189932,EMP,Emporia Municipal Airport,Emporia,US,1207.7
34.086009,-118.034845,EMT,San Gabriel Valley Airport,El Monte,US,295.6
36.339806,-97.917239,END,Vance Afb Airport,Enid,US,1312.7
38.515083,-89.091139,ENL,Centralia Municipal Airport,Centralia,US,534.1
40.718725,-114.028674,ENV,Wendover Airport,Wendover,US,4236.7
42.596063,-87.927324,ENW,Kenosha Regional Airport,Kenosha,US,742.6
40.459908,-91.428501,EOK,Keokuk Municipal Airport,Keokuk,US,671.9
36.810806,-94.391694,EOS,Neosho Hugh Robinson Airport,Neosho,US,1254.6
47.308072,-119.516914,EPH,Ephrata Municipal Airport,Ephrata,US,1276.2
37.774111,-96.817722,EDK,El Dorado/Capt Jack Thomas Memorial Airport,El Dorado,US,1379.3
42.083083,-80.173944,ERI,Erie International/Tom Ridge Field,Erie,US,732.1
44.792167,-71.164525,ERR,Errol Airport,Errol,US,1248
29.976667,-99.085472,ERV,Kerrville Municipal/Louis Schreiner Field,Kerrville,US,1616.8
45.722674,-87.093716,ESC,Delta County Airport,Escanaba,US,609.1
31.394904,-92.295773,ESF,Esler Regional Airport,Alexandria,US,111.8
38.80416,-76.06899,ESN,Easton/Newnam Field,Easton,US,72.2
43.407472,-94.746389,EST,Estherville Municipal Airport,Estherville,US,1318.8
47.254184,-121.185532,ESW,Easton State Airport,Easton,US,2226
43.422174,-88.127926,ETB,West Bend Municipal Airport,West Bend,US,887.9
32.414889,-98.809694,ETN,Eastland Municipal Airport,Eastland,US,1467.9
31.951306,-85.128917,EUF,Weedon Field,Eufaula,US,285.2
44.124583,-123.211972,EUG,Mahlon Sweet Field,Eugene,US,373.7
47.424167,-92.496556,EVM,Eveleth/Virginia Municipal Airport,Eveleth,US,1376
38.040804,-87.528494,EVV,Evansville Regional Airport,Evansville,US,421.7
41.274791,-111.034631,EVW,Evanston-Uinta County Burns Field,Evanston,US,7142.7
41.676566,-70.957836,EWB,New Bedford Regional Airport,New Bedford,US,79.1
38.057101,-97.275228,EWK,Newton-City-County Airport,Newton,US,1533.5
35.072854,-77.04302,EWN,Coastal Carolina Regional Airport,New Bern,US,17.9
40.692481,-74.168688,EWR,Newark Liberty International Airport,Newark,US,17.5
24.55612,-81.759956,EYW,Key West International Airport,Key West,US,3.4
34.225667,-99.28375,WIB,Wilbarger County Airport,Vernon,US,1264.7
32.451475,-98.681512,RGR,Ranger Municipal Airport,Ranger,US,1470
33.574179,-117.128473,RBK,French Valley Airport,Murrieta/Temecula,US,1349.5
37.132609,-76.608936,FAF,Felker Army Air Field,Fort Eustis,US,11.6
37.760892,-90.428668,FAM,Farmington Regional Airport,Farmington,US,945.7
46.920639,-96.81575,FAR,Hector International Airport,Fargo,US,901.3
36.776556,-119.718833,FAT,Fresno Yosemite International Airport,Fresno,US,335.5
34.991211,-78.880274,FAY,Fayetteville Regional/Grannis Field,Fayetteville,US,189.4
35.132096,-78.935346,FBG,Simmons Army Air Field,Fort Bragg,US,243.3
44.328969,-93.313074,FBL,Faribault Municipal-Liz Wall Strohfus Field,Faribault,US,1060.1
41.393333,-110.405972,FBR,Fort Bridger Airport,Fort Bridger,US,7038
40.181972,-97.167889,FBY,Fairbury Municipal Airport,Fairbury,US,1478.6
36.732124,-119.820333,FCH,Fresno Chandler Executive Airport,Fresno,US,279.8
44.827507,-93.458572,FCM,Flying Cloud Airport,Minneapolis,US,906.2
38.678304,-104.756481,FCS,Butts Army Air Field (Fort Carson) Airport,Fort Carson,US,5874.3
34.941998,-90.774966,FCY,Hutfly Airport,Forrest City,US,249.2
39.417021,-77.374732,FDK,Frederick Municipal Airport,Frederick,US,308.9
34.352096,-98.983909,FDR,Frederick Regional Airport,Frederick,US,1258
41.012028,-83.668611,FDY,Findlay Airport,Findlay,US,812.8
42.246115,-89.581977,FEP,Albertus Airport,Freeport,US,859
41.449944,-96.521194,FET,Fremont Municipal Airport,Fremont,US,1204
36.017583,-75.671583,FFA,First Flight Airport,Kill Devil Hills,US,11.9
41.05572,-91.980822,FFL,Fairfield Municipal Airport,Fairfield,US,800.9
46.284395,-96.156688,FFM,Fergus Falls Regional Airport,Fergus Falls,US,1182.4
39.825971,-84.046103,FFO,Wright-Patterson Afb Airport,Dayton,US,823.3
38.181732,-84.90675,FFT,Capital City Airport,Frankfort,US,812.5
33.460841,-111.728325,MSC,Falcon Field,Mesa,US,1394
48.521972,-123.024361,FRD,Friday Harbor Airport,Friday Harbor,US,112.7
31.588472,-110.344389,FHU,Sierra Vista Municipal-Libby Army Air Field,Fort Huachuca Sierra Vista,US,4719.1
41.377417,-79.860639,FKL,Venango Regional Airport,Franklin,US,1540.2
36.700296,-76.902136,FKN,Franklin Regional Airport,Franklin,US,40.3
43.771174,-88.488418,FLD,Fond Du Lac County Airport,Fond Du Lac,US,808.6
35.140316,-111.669241,FLG,Flagstaff Pulliam Airport,Flagstaff,US,7014.7
26.071667,-80.149694,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,US,65
34.185363,-79.723883,FLO,Florence Regional Airport,Florence,US,146.6
36.290889,-92.59025,FLP,Marion County Regional Airport,Flippin,US,719.9
62.452781,-157.986747,FLT,Flat Airport,Flat,US,343
39.367576,-94.91434,FLV,Sherman Army Air Field,Fort Leavenworth,US,771
39.499169,-118.748792,FLX,Fallon Municipal Airport,Fallon,US,3966.4
39.085334,-76.75946,FME,Fort Meade Executive Airport,Fort Meade (Odenton),US,149.5
41.659139,-70.522806,FMH,Cape Cod Coast Guard Air Station,Falmouth,US,130.2
36.741251,-108.229942,FMN,Four Corners Regional Airport,Farmington,US,5506.6
26.586615,-81.863247,FMY,Page Field,Fort Myers,US,17
40.451816,-105.011326,FNL,Northern Colorado Regional Airport,Fort Collins/Loveland,US,5020.3
42.965464,-83.744738,FNT,Bishop International Airport,Flint,US,782.1
42.551194,-94.191833,FOD,Fort Dodge Regional Airport,Fort Dodge,US,1156.3
38.950949,-95.663614,FOE,Topeka Regional Airport,Topeka,US,1077.9
40.843619,-72.631812,FOK,Francis S Gabreski Airport,Westhampton Beach,US,66.1
38.958139,-112.363139,FIL,Fillmore Municipal Airport,Fillmore,US,4984.5
27.497472,-80.372639,FPR,Treasure Coast International Airport,Fort Pierce,US,23.4
30.070812,-83.581544,FPY,Perry-Foley Airport,Perry,US,44.3
40.729274,-73.413421,FRG,Republic Airport,Farmingdale,US,81.6
38.506222,-86.636944,FRH,French Lick Municipal Airport,French Lick,US,792.2
39.052639,-96.764508,FRI,Marshall Army Air Field,Fort Riley (Junction City),US,1066
43.643938,-94.415616,FRM,Fairmont Municipal Airport,Fairmont,US,1161.8
38.917512,-78.253373,FRR,Front Royal-Warren County Airport,Front Royal,US,703.6
43.582018,-96.741925,FSD,Joe Foss Field,Sioux Falls,US,1430
34.649827,-98.402185,FSI,Henry Post Army Air Field (Fort Sill) Airport,Fort Sill,US,1188.3
37.798361,-94.769361,FSK,Fort Scott Municipal Airport,Fort Scott,US,918
35.336647,-94.366109,FSM,Fort Smith Regional Airport,Fort Smith,US,469
30.91525,-102.912778,FST,Fort Stockton-Pecos County Airport,Fort Stockton,US,3011
34.488751,-104.216418,FSU,Fort Sumner Municipal Airport,Fort Sumner,US,4164.7
40.659111,-91.32775,FMS,Fort Madison Municipal Airport,Fort Madison,US,721.8
37.907065,-85.972036,FTK,Godman Army Air Field,Fort Knox,US,754.3
32.81977,-97.36245,FTW,Fort Worth Meacham International Airport,Fort Worth,US,710.1
33.780119,-84.520708,FTY,Fulton County Executive/Charlie Brown Field,Atlanta,US,841.1
33.872014,-117.979784,FUL,Fullerton Municipal Airport,Fullerton,US,96
47.2855,-68.312722,WFK,Northern Aroostook Regional Airport,Frenchville,US,987.2
40.978472,-85.195167,FWA,Fort Wayne International Airport,Fort Wayne,US,814.5
26.197279,-80.170706,FXE,Fort Lauderdale Executive Airport,Fort Lauderdale,US,13.4
43.234757,-93.624104,FXY,Forest City Municipal/Trimble Field,Forest City,US,1229.2
35.059694,-86.564,FYM,Fayetteville Municipal Airport,Fayetteville,US,983.9
36.005096,-94.170063,FYV,Drake Field,Fayetteville,US,1252
38.922264,-117.958561,GAB,Gabbs Airport,Gabbs,US,4699.3
33.970405,-86.091289,GAD,Northeast Alabama Regional Airport,Gadsden,US,569.2
36.295765,-99.776496,GAG,Gage Airport,Gage,US,2223.2
39.168333,-77.166,GAI,Montgomery County Airpark,Gaithersburg,US,538.7
38.344251,-98.859197,GBD,Great Bend Municipal Airport,Great Bend,US,1886.7
40.938001,-90.431124,GBG,Harrel W Timmons Galesburg Regional Airport,Galesburg,US,764.3
42.184214,-73.403241,GBR,Great Barrington Airport,Great Barrington,US,739.4
44.348908,-105.539367,GCC,Northeast Wyoming Regional Airport,Gillette,US,4365.1
44.402983,-118.967655,JDA,Grant County Regional/Ogilvie Field,John Day,US,3702.5
37.927528,-100.724417,GCK,Garden City Regional Airport,Garden City,US,2890.8
35.952361,-112.146972,GCN,Grand Canyon Ntl Park Airport,Grand Canyon,US,6608.9
36.195722,-82.811361,GCY,Greeneville Municipal Airport,Greeneville,US,1607.5
42.549883,-72.016019,GDM,Gardner Municipal Airport,Gardner,US,954.1
47.138722,-104.807222,GDV,Dawson Community Airport,Glendive,US,2458.3
43.970589,-84.47502,GDW,Gladwin Zettel Memorial Airport,Gladwin,US,774.1
38.687633,-75.359304,GED,Delaware Coastal Airport,Georgetown,US,53.3
47.619028,-117.535222,GEG,Spokane International Airport,Spokane,US,2385
44.517944,-108.083,GEY,South Big Horn County Airport,Greybull,US,3941.8
39.790321,-85.736089,GFD,Pope Field,Greenfield,US,895
47.947868,-97.175692,GFK,Grand Forks International Airport,Grand Forks,US,845.1
43.341222,-73.610306,GFL,Floyd Bennett Memorial Airport,Glens Falls,US,328.4
33.311417,-79.320306,GGE,Georgetown County Airport,Georgetown,US,39.5
32.384,-94.7115,GGG,East Texas Regional Airport,Longview,US,365.5
48.212444,-106.614806,GGW,Wokal Field/Glasgow-Valley County Airport,Glasgow,US,2295.9
35.837416,-87.445377,GHM,Centerville Municipal Airport,Centerville,US,765
45.942667,-116.123028,IDH,Idaho County Airport,Grangeville,US,3313.1
28.06292,-81.753314,GIF,Winter Haven Regional Airport,Winter Haven,US,145.5
39.121499,-108.525486,GJT,Grand Junction Regional Airport,Grand Junction,US,4861.4
41.626528,-80.214722,MEJ,Port Meadville Airport,Meadville,US,1399.4
35.857759,-83.528703,GKT,Gatlinburg-Pigeon Forge Airport,Sevierville,US,1013.9
39.370741,-101.698734,GLD,Renner Field/Goodland Municipal Airport,Goodland,US,3657.6
33.652194,-97.197278,GLE,Gainesville Municipal Airport,Gainesville,US,845.5
33.485247,-90.984486,GLH,Greenville Mid-Delta Airport,Greenville,US,130.7
45.013028,-84.703444,GLR,Gaylord Regional Airport,Gaylord,US,1328.1
29.265333,-94.860417,GLS,Scholes International At Galveston Airport,Galveston,US,5.6
37.031776,-85.953756,GLW,Glasgow Municipal Airport,Glasgow,US,716.2
34.847932,-82.349998,GMU,Greenville Downtown Airport,Greenville,US,1048
42.917081,-114.766338,GNG,Gooding Municipal Airport,Gooding,US,3732.3
35.167278,-107.902056,GNT,Grants-Milan Municipal Airport,Grants,US,6536.9
59.117861,-161.573667,GNU,Goodnews Airport,Goodnews,US,18.1
29.690056,-82.271778,GNV,Gainesville Regional Airport,Gainesville,US,151.4
35.851523,-97.416178,GOK,Guthrie/Edmond Regional Airport,Guthrie,US,1069.2
41.330056,-72.045139,GON,Groton-New London Airport,Groton (New London),US,9.1
48.3105,-114.256,FCA,Glacier Park International Airport,Kalispell,US,2976.8
30.407269,-89.070096,GPT,Gulfport-Biloxi International Airport,Gulfport,US,28
47.209284,-93.509945,GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,Grand Rapids,US,1355.7
40.753389,-82.723806,GQQ,Galion Municipal Airport,Galion,US,1224
44.484634,-88.129713,GRB,Green Bay/Austin Straubel International Airport,Green Bay,US,695.1
34.250394,-82.157809,GRD,Greenwood County Airport,Greenwood,US,631.2
38.836222,-89.378889,GRE,Greenville Airport,Greenville,US,540.8
47.079219,-122.580783,GRF,Gray Army Air Field (Joint Base Lewis-Mcchord) Airport,Fort Lewis/Tacoma,US,301
